Download_date,State,City,Station,From Date,To Date,PM2.5
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-05-2018 23:00,27-05-2018 00:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 00:00,27-05-2018 01:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 01:00,27-05-2018 02:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 02:00,27-05-2018 03:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 03:00,27-05-2018 04:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 04:00,27-05-2018 05:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 05:00,27-05-2018 06:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 06:00,27-05-2018 07:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 07:00,27-05-2018 08:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 08:00,27-05-2018 09:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 09:00,27-05-2018 10:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 10:00,27-05-2018 11:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 11:00,27-05-2018 12:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 12:00,27-05-2018 13:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 13:00,27-05-2018 14:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 14:00,27-05-2018 15:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 15:00,27-05-2018 16:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 16:00,27-05-2018 17:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 17:00,27-05-2018 18:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 18:00,27-05-2018 19:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 19:00,27-05-2018 20:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 20:00,27-05-2018 21:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 21:00,27-05-2018 22:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 22:00,27-05-2018 23:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-05-2018 23:00,28-05-2018 00:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 00:00,28-05-2018 01:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 01:00,28-05-2018 02:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 02:00,28-05-2018 03:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 03:00,28-05-2018 04:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 04:00,28-05-2018 05:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 05:00,28-05-2018 06:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 06:00,28-05-2018 07:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 07:00,28-05-2018 08:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 08:00,28-05-2018 09:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 09:00,28-05-2018 10:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 10:00,28-05-2018 11:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 11:00,28-05-2018 12:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 12:00,28-05-2018 13:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 13:00,28-05-2018 14:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 14:00,28-05-2018 15:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 15:00,28-05-2018 16:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 16:00,28-05-2018 17:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 17:00,28-05-2018 18:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 18:00,28-05-2018 19:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 19:00,28-05-2018 20:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 20:00,28-05-2018 21:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 21:00,28-05-2018 22:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 22:00,28-05-2018 23:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-05-2018 23:00,29-05-2018 00:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 00:00,29-05-2018 01:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 01:00,29-05-2018 02:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 02:00,29-05-2018 03:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 03:00,29-05-2018 04:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 04:00,29-05-2018 05:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 05:00,29-05-2018 06:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 06:00,29-05-2018 07:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 07:00,29-05-2018 08:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 08:00,29-05-2018 09:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 09:00,29-05-2018 10:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 10:00,29-05-2018 11:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 11:00,29-05-2018 12:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 12:00,29-05-2018 13:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 13:00,29-05-2018 14:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 14:00,29-05-2018 15:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 15:00,29-05-2018 16:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 16:00,29-05-2018 17:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 17:00,29-05-2018 18:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 18:00,29-05-2018 19:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 19:00,29-05-2018 20:00,27.06
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 20:00,29-05-2018 21:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 21:00,29-05-2018 22:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 22:00,29-05-2018 23:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-05-2018 23:00,30-05-2018 00:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 00:00,30-05-2018 01:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 01:00,30-05-2018 02:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 02:00,30-05-2018 03:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 03:00,30-05-2018 04:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 04:00,30-05-2018 05:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 05:00,30-05-2018 06:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 06:00,30-05-2018 07:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 07:00,30-05-2018 08:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 08:00,30-05-2018 09:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 09:00,30-05-2018 10:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 10:00,30-05-2018 11:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 11:00,30-05-2018 12:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 12:00,30-05-2018 13:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 13:00,30-05-2018 14:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 14:00,30-05-2018 15:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 15:00,30-05-2018 16:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 16:00,30-05-2018 17:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 17:00,30-05-2018 18:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 18:00,30-05-2018 19:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 19:00,30-05-2018 20:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 20:00,30-05-2018 21:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 21:00,30-05-2018 22:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 22:00,30-05-2018 23:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",30-05-2018 23:00,31-05-2018 00:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 00:00,31-05-2018 01:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 01:00,31-05-2018 02:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 02:00,31-05-2018 03:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 03:00,31-05-2018 04:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 04:00,31-05-2018 05:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 05:00,31-05-2018 06:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 06:00,31-05-2018 07:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 07:00,31-05-2018 08:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 08:00,31-05-2018 09:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 09:00,31-05-2018 10:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 10:00,31-05-2018 11:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 11:00,31-05-2018 12:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 12:00,31-05-2018 13:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 13:00,31-05-2018 14:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 14:00,31-05-2018 15:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 15:00,31-05-2018 16:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 16:00,31-05-2018 17:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 17:00,31-05-2018 18:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 18:00,31-05-2018 19:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 19:00,31-05-2018 20:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 20:00,31-05-2018 21:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 21:00,31-05-2018 22:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 22:00,31-05-2018 23:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",31-05-2018 23:00,01-06-2018 00:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 00:00,01-06-2018 01:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 01:00,01-06-2018 02:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 02:00,01-06-2018 03:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 03:00,01-06-2018 04:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 04:00,01-06-2018 05:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 05:00,01-06-2018 06:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 06:00,01-06-2018 07:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 07:00,01-06-2018 08:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 08:00,01-06-2018 09:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 09:00,01-06-2018 10:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 10:00,01-06-2018 11:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 11:00,01-06-2018 12:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 12:00,01-06-2018 13:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 13:00,01-06-2018 14:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 14:00,01-06-2018 15:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 15:00,01-06-2018 16:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 16:00,01-06-2018 17:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 17:00,01-06-2018 18:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 18:00,01-06-2018 19:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 19:00,01-06-2018 20:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 20:00,01-06-2018 21:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 21:00,01-06-2018 22:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 22:00,01-06-2018 23:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",01-06-2018 23:00,02-06-2018 00:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 00:00,02-06-2018 01:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 01:00,02-06-2018 02:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 02:00,02-06-2018 03:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 03:00,02-06-2018 04:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 04:00,02-06-2018 05:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 05:00,02-06-2018 06:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 06:00,02-06-2018 07:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 07:00,02-06-2018 08:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 08:00,02-06-2018 09:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 09:00,02-06-2018 10:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 10:00,02-06-2018 11:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 11:00,02-06-2018 12:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 12:00,02-06-2018 13:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 13:00,02-06-2018 14:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 14:00,02-06-2018 15:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 15:00,02-06-2018 16:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 16:00,02-06-2018 17:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 17:00,02-06-2018 18:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 18:00,02-06-2018 19:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 19:00,02-06-2018 20:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 20:00,02-06-2018 21:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 21:00,02-06-2018 22:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 22:00,02-06-2018 23:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",02-06-2018 23:00,03-06-2018 00:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-06-2018 00:00,03-06-2018 01:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-06-2018 01:00,03-06-2018 02:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-06-2018 02:00,03-06-2018 03:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-06-2018 03:00,03-06-2018 04:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-06-2018 04:00,03-06-2018 05:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-06-2018 05:00,03-06-2018 06:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-06-2018 06:00,03-06-2018 07:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-06-2018 07:00,03-06-2018 08:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-06-2018 08:00,03-06-2018 09:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-06-2018 09:00,03-06-2018 10:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-06-2018 10:00,03-06-2018 11:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-06-2018 11:00,03-06-2018 12:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-06-2018 12:00,03-06-2018 13:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-06-2018 13:00,03-06-2018 14:00,None
