id,year,statename,pcname,candidate,sex,age,PC Type,category,party,symbol,general,postal,total,overelectors,overpolled,electors,rank,polled,win,runner,alliance
4939,2004,CHHATTISGARH,Sarangarh,PARASRAM BHARDWAJ,M,,SC,SC,INC,,,,183457,15.40%,31.20%,1191389,2,587909,0,1,UPA
4940,2004,CHHATTISGARH,Sarangarh,DAU RAM RATNAKAR,M,,SC,SC,BSP,,,,113004,9.49%,19.22%,1191389,3,587909,0,0,OTHERS
4941,2004,CHHATTISGARH,Sarangarh,RAMVILAS RATRE,M,,SC,SC,IND,,,,13315,1.12%,2.26%,1191389,4,587909,0,0,OTHERS
4942,2004,CHHATTISGARH,Sarangarh,RAMASHANKAR,M,,SC,SC,IND,,,,8727,0.73%,1.48%,1191389,5,587909,0,0,OTHERS
4943,2004,CHHATTISGARH,Sarangarh,ROHIT KUMAR CHAUHAN,M,,SC,SC,SP,,,,7109,0.60%,1.21%,1191389,6,587909,0,0,OTHERS
4944,2004,CHHATTISGARH,Sarangarh,DR. GOVIND CHOUHAN,M,,SC,SC,IND,,,,7071,0.59%,1.20%,1191389,7,587909,0,0,OTHERS
4945,2004,CHHATTISGARH,Sarangarh,SAHEBLAL CHAUHAN,M,,SC,SC,AD,,,,3703,0.31%,0.63%,1191389,8,587909,0,0,OTHERS
4946,2004,CHHATTISGARH,Sarangarh,KARAMCHAND SURYAWANSHI S/O SHRI RAMU SURYAWANSHI,M,,SC,SC,IND,,,,3249,0.27%,0.55%,1191389,9,587909,0,0,OTHERS
4947,2004,CHHATTISGARH,Sarangarh,SHIV PRASAD,M,,SC,SC,JD(U),,,,3089,0.26%,0.53%,1191389,10,587909,0,0,NDA
4948,2004,CHHATTISGARH,Sarangarh,AWADHRAM BEHARA,M,,SC,SC,IND,,,,2608,0.22%,0.44%,1191389,11,587909,0,0,OTHERS
4949,2004,CHHATTISGARH,Raipur,RAMESH BAIS,M,,GEN,GEN,BJP,,,,376029,27.44%,54.53%,1370242,1,689604,1,0,NDA
4950,2004,CHHATTISGARH,Raipur,SHYAMACHARAN SHUKLA,M,,GEN,GEN,INC,,,,246510,17.99%,35.75%,1370242,2,689604,0,1,UPA
4951,2004,CHHATTISGARH,Raipur,DR. HEERAMAN BANJARE,M,,GEN,SC,BSP,,,,32252,2.35%,4.68%,1370242,3,689604,0,0,OTHERS
4952,2004,CHHATTISGARH,Raipur,DR. RAMKUMAR SIRMOR,M,,GEN,GEN,IND,,,,14330,1.05%,2.08%,1370242,4,689604,0,0,OTHERS
4953,2004,CHHATTISGARH,Raipur,RADHESHYAM SEN,M,,GEN,GEN,IND,,,,6192,0.45%,0.90%,1370242,5,689604,0,0,OTHERS
4954,2004,CHHATTISGARH,Raipur,MANMOHAN SINGH THAKUR (GIRDHARI PANDEY),M,,GEN,GEN,IND,,,,2944,0.21%,0.43%,1370242,6,689604,0,0,OTHERS
4955,2004,CHHATTISGARH,Raipur,BALRAM SINGH YADAV ALIAS BALLU BHAIYA,M,,GEN,GEN,SP,,,,2558,0.19%,0.37%,1370242,7,689604,0,0,OTHERS
4956,2004,CHHATTISGARH,Raipur,NANHA MARKANDEY,M,,GEN,SC,IND,,,,2502,0.18%,0.36%,1370242,8,689604,0,0,OTHERS
4957,2004,CHHATTISGARH,Raipur,PATRAKAR BIMAL KUMAR SAHU SANDI BANGLA,M,,GEN,GEN,IND,,,,1560,0.11%,0.23%,1370242,9,689604,0,0,OTHERS
4958,2004,CHHATTISGARH,Raipur,KABEER BHAKT ASWANT DAS SAHU KARORPATI JEEVAN BIMA AGENT,M,,GEN,GEN,IND,,,,1410,0.10%,0.20%,1370242,10,689604,0,0,OTHERS
4959,2004,CHHATTISGARH,Raipur,PRAKASH GOLCHA (SARAFA SANSAD),M,,GEN,GEN,IND,,,,1277,0.09%,0.19%,1370242,11,689604,0,0,OTHERS
4960,2004,CHHATTISGARH,Raipur,MADHUSUDAN MISHRA JI,M,,GEN,GEN,ABHM,,,,992,0.07%,0.14%,1370242,12,689604,0,0,OTHERS
4961,2004,CHHATTISGARH,Raipur,SEEDHERAM,M,,GEN,SC,GGP,,,,961,0.07%,0.14%,1370242,13,689604,0,0,OTHERS
4962,2004,CHHATTISGARH,Mahasamund,AJIT  JOGI,M,,GEN,ST,INC,,,,414647,35.46%,53.73%,1169419,1,771707,1,0,UPA
4963,2004,CHHATTISGARH,Mahasamund,VIDHYA CHARAN SHUKLA,M,,GEN,GEN,BJP,,,,296142,25.32%,38.37%,1169419,2,771707,0,1,NDA
4964,2004,CHHATTISGARH,Mahasamund,SULTAN SINGH SATNAM,M,,GEN,GEN,IND,,,,20836,1.78%,2.70%,1169419,3,771707,0,0,OTHERS
4965,2004,CHHATTISGARH,Mahasamund,RAJENDRA KUMAR,M,,GEN,GEN,BSP,,,,12007,1.03%,1.56%,1169419,4,771707,0,0,OTHERS
4966,2004,CHHATTISGARH,Mahasamund,GANPAT SARAIPALI,M,,GEN,GEN,IND,,,,7519,0.64%,0.97%,1169419,5,771707,0,0,OTHERS
4967,2004,CHHATTISGARH,Mahasamund,TEN SINGH,M,,GEN,GEN,CSP,,,,6809,0.58%,0.88%,1169419,6,771707,0,0,OTHERS
4968,2004,CHHATTISGARH,Mahasamund,DHARAMDAS MAHILANG,M,,GEN,SC,IND,,,,5468,0.47%,0.71%,1169419,7,771707,0,0,OTHERS
4969,2004,CHHATTISGARH,Mahasamund,SHRIDHAR PATEL,M,,GEN,GEN,AD,,,,3502,0.30%,0.45%,1169419,8,771707,0,0,OTHERS
4970,2004,CHHATTISGARH,Mahasamund,COMRED SHIKHA DAS (PATRAKAR),F,,GEN,GEN,LSWP,,,,2416,0.21%,0.31%,1169419,9,771707,0,0,OTHERS
4971,2004,CHHATTISGARH,Mahasamund,SIYARAM DHARITLAHRE,M,,GEN,SC,ABHM,,,,2086,0.18%,0.27%,1169419,10,771707,0,0,OTHERS
4972,2004,CHHATTISGARH,Kanker,SOHAN POTAI,M,,ST,ST,BJP,,,,274294,23.81%,49.51%,1152128,1,554032,1,0,NDA
4973,2004,CHHATTISGARH,Kanker,MRS. GANGA POTAI THAKUR,F,,ST,ST,INC,,,,200668,17.42%,36.22%,1152128,2,554032,0,1,UPA
4974,2004,CHHATTISGARH,Kanker,G.R.RANA,M,,ST,ST,SP,,,,28906,2.51%,5.22%,1152128,3,554032,0,0,OTHERS
4975,2004,CHHATTISGARH,Kanker,ARJUN SINGH THAKUR,M,,ST,ST,BSP,,,,17605,1.53%,3.18%,1152128,4,554032,0,0,OTHERS
4976,2004,CHHATTISGARH,Kanker,SUKHRANJAN USENDI,M,,ST,ST,CPM,,,,16479,1.43%,2.97%,1152128,5,554032,0,0,LEFT FRONT
4977,2004,CHHATTISGARH,Kanker,SUNDARLAL NETAM,M,,ST,ST,CSP,,,,15936,1.38%,2.88%,1152128,6,554032,0,0,OTHERS
4978,2004,CHHATTISGARH,Bastar,BALIRAM KASHYAP,M,,ST,ST,BJP,,,,212893,20.48%,47.26%,1039442,1,450430,1,0,NDA
4979,2004,CHHATTISGARH,Bastar,MAHENDRA KARMA,M,,ST,ST,INC,,,,158520,15.25%,35.19%,1039442,2,450430,0,1,UPA
4980,2004,CHHATTISGARH,Bastar,RAMNATH SARFE,M,,ST,ST,CPI,,,,30608,2.94%,6.80%,1039442,3,450430,0,0,LEFT FRONT
4981,2004,CHHATTISGARH,Bastar,DASI BAI,F,,ST,ST,IND,,,,24556,2.36%,5.45%,1039442,4,450430,0,0,OTHERS
4982,2004,CHHATTISGARH,Bastar,CHANDRA SHEKHAR DHRUVA (SHEKHAR),M,,ST,ST,IND,,,,7465,0.72%,1.66%,1039442,5,450430,0,0,OTHERS
4983,2004,CHHATTISGARH,Bastar,LAXMINATH BHARTI,M,,ST,ST,BSP,,,,6856,0.66%,1.52%,1039442,6,450430,0,0,OTHERS
4984,2004,CHHATTISGARH,Bastar,SHIVRAM,M,,ST,ST,CPI(ML)(L),,,,5017,0.48%,1.11%,1039442,7,450430,0,0,LEFT FRONT
4985,2004,CHHATTISGARH,Bastar,SHKUNTALA ATE,F,,ST,ST,SP,,,,4510,0.43%,1.00%,1039442,8,450430,0,0,OTHERS
4986,2004,CHHATTISGARH,Durg,TARACHAND SAHU,M,,GEN,GEN,BJP,,,,382757,26.16%,50.24%,1462883,1,761815,1,0,NDA
4987,2004,CHHATTISGARH,Durg,BHUPESH BAGHEL,M,,GEN,GEN,INC,,,,321289,21.96%,42.17%,1462883,2,761815,0,1,UPA
4988,2004,CHHATTISGARH,Durg,SHRI MATAJI,M,,GEN,GEN,BSP,,,,17935,1.23%,2.35%,1462883,3,761815,0,0,OTHERS
4989,2004,CHHATTISGARH,Durg,MANHARAN SINGH CHHEDAIHA,M,,GEN,ST,IND,,,,17928,1.23%,2.35%,1462883,4,761815,0,0,OTHERS
4990,2004,CHHATTISGARH,Durg,BHARAT BHUSHAN PANDEY,M,,GEN,GEN,IND,,,,8078,0.55%,1.06%,1462883,5,761815,0,0,OTHERS
4991,2004,CHHATTISGARH,Durg,BALVINDER SINGH,M,,GEN,GEN,IND,,,,3462,0.24%,0.45%,1462883,6,761815,0,0,OTHERS
4992,2004,CHHATTISGARH,Durg,R. D. JOGANSH,M,,GEN,SC,IND,,,,2209,0.15%,0.29%,1462883,7,761815,0,0,OTHERS
4993,2004,CHHATTISGARH,Durg,KIRAN NONI URF KIRAN BETI,F,,GEN,GEN,IJP,,,,2185,0.15%,0.29%,1462883,8,761815,0,0,OTHERS
4994,2004,CHHATTISGARH,Durg,SHIEKH RASOOL ALIAS DADA BHAI,M,,GEN,GEN,SP,,,,2155,0.15%,0.28%,1462883,9,761815,0,0,OTHERS
4995,2004,CHHATTISGARH,Durg,ASHOK KUMAR RAJPUT,M,,GEN,GEN,IND,,,,1988,0.14%,0.26%,1462883,10,761815,0,0,OTHERS
4996,2004,CHHATTISGARH,Durg,ARUN JOSHI,M,,GEN,SC,IND,,,,1829,0.13%,0.24%,1462883,11,761815,0,0,OTHERS
4997,2004,CHHATTISGARH,Rajnandgaon,PRADEEP GANDHI,M,,GEN,GEN,BJP,,,,314520,28.04%,47.22%,1121618,1,666052,1,0,NDA
4998,2004,CHHATTISGARH,Rajnandgaon,DEVVRAT SINGH,M,,GEN,GEN,INC,,,,300197,26.76%,45.07%,1121618,2,666052,0,1,UPA
4999,2004,CHHATTISGARH,Rajnandgaon,SANTRAM GOND (CHHEDIYA),M,,GEN,ST,IND,,,,20419,1.82%,3.07%,1121618,3,666052,0,0,OTHERS
5000,2004,CHHATTISGARH,Rajnandgaon,MOCHI RAM GOND,M,,GEN,ST,BSP,,,,13326,1.19%,2.00%,1121618,4,666052,0,0,OTHERS
5001,2004,CHHATTISGARH,Rajnandgaon,AAJU RAM CHANDRAVANSHI,M,,GEN,GEN,IND,,,,7415,0.66%,1.11%,1121618,5,666052,0,0,OTHERS
5002,2004,CHHATTISGARH,Rajnandgaon,ROMAN KUMAR SAHU,M,,GEN,GEN,SP,,,,5268,0.47%,0.79%,1121618,6,666052,0,0,OTHERS
5003,2004,CHHATTISGARH,Rajnandgaon,SMT. PUSHPA NAGDEV,F,,GEN,SC,RPI(KH),,,,4790,0.43%,0.72%,1121618,7,666052,0,0,OTHERS
5004,2004,JHARKHAND,Rajmahal,HEMLAL MURMU,M,,ST,ST,JMM,,,,226411,21.12%,32.76%,1072040,1,691132,1,0,UPA
5005,2004,JHARKHAND,Rajmahal,THOMAS HANSDA,M,,ST,ST,INC,,,,223437,20.84%,32.33%,1072040,2,691132,0,1,UPA
5006,2004,JHARKHAND,Rajmahal,SOM MARANDI,M,,ST,ST,BJP,,,,192454,17.95%,27.85%,1072040,3,691132,0,0,NDA
5007,2004,JHARKHAND,Rajmahal,CHUNDA TUDU,M,,ST,ST,BSP,,,,14594,1.36%,2.11%,1072040,4,691132,0,0,OTHERS
5008,2004,JHARKHAND,Rajmahal,DILIP HEMBROM,M,,ST,ST,IND,,,,11546,1.08%,1.67%,1072040,5,691132,0,0,OTHERS
5009,2004,JHARKHAND,Rajmahal,SUKHLAL SOREN,M,,ST,ST,IND,,,,9908,0.92%,1.43%,1072040,6,691132,0,0,OTHERS
5010,2004,JHARKHAND,Rajmahal,RAMKSRISHNA SOREN,M,,ST,ST,IND,,,,7388,0.69%,1.07%,1072040,7,691132,0,0,OTHERS
5011,2004,JHARKHAND,Rajmahal,BABUDHAN SOREN,M,,ST,ST,IND,,,,5385,0.50%,0.78%,1072040,8,691132,0,0,OTHERS
5012,2004,JHARKHAND,Dumka,SHIBU SOREN,M,,ST,ST,JMM,,,,339542,31.35%,54.32%,1083200,1,625121,1,0,UPA
5013,2004,JHARKHAND,Dumka,SONE LAL HEMBROM,M,,ST,ST,BJP,,,,224527,20.73%,35.92%,1083200,2,625121,0,1,NDA
5014,2004,JHARKHAND,Dumka,BAIJNATH MANJHI,M,,ST,ST,BSP,,,,13478,1.24%,2.16%,1083200,3,625121,0,0,OTHERS
5015,2004,JHARKHAND,Dumka,JONATHAN TUDU,M,,ST,ST,AJSU,,,,12325,1.14%,1.97%,1083200,4,625121,0,0,OTHERS
5016,2004,JHARKHAND,Dumka,SONA MURMU,F,,ST,ST,IND,,,,9132,0.84%,1.46%,1083200,5,625121,0,0,OTHERS
5017,2004,JHARKHAND,Dumka,SURUN SOREN,M,,ST,ST,CPI(ML)(L),,,,8039,0.74%,1.29%,1083200,6,625121,0,0,LEFT FRONT
5018,2004,JHARKHAND,Dumka,KALI CHARAN DEHRI,M,,ST,ST,IND,,,,6285,0.58%,1.01%,1083200,7,625121,0,0,OTHERS
5019,2004,JHARKHAND,Dumka,KALESHWAR SOREN,M,,ST,ST,IND,,,,4358,0.40%,0.70%,1083200,8,625121,0,0,OTHERS
5020,2004,JHARKHAND,Dumka,MAIKEL MURMU,M,,ST,ST,SP,,,,3929,0.36%,0.63%,1083200,9,625121,0,0,OTHERS
5021,2004,JHARKHAND,Dumka,SAMUEL SOREN,M,,ST,ST,LJNSP,,,,3503,0.32%,0.56%,1083200,10,625121,0,0,UPA
5022,2004,JHARKHAND,Godda,FURKAN ANSARI,M,,GEN,GEN,INC,,,,373138,27.87%,44.88%,1338939,1,831362,1,0,UPA
5023,2004,JHARKHAND,Godda,PRADEEP YADAV,M,,GEN,GEN,BJP,,,,346384,25.87%,41.66%,1338939,2,831362,0,1,NDA
5024,2004,JHARKHAND,Godda,SURAJ MANDAL,M,,GEN,GEN,JD(U),,,,43837,3.27%,5.27%,1338939,3,831362,0,0,NDA
5025,2004,JHARKHAND,Godda,JAI PRAKASH YADAV,M,,GEN,GEN,BSP,,,,22875,1.71%,2.75%,1338939,4,831362,0,0,OTHERS
5026,2004,JHARKHAND,Godda,SHAMIM AKHTAR,M,,GEN,GEN,IND,,,,11061,0.83%,1.33%,1338939,5,831362,0,0,OTHERS
5027,2004,JHARKHAND,Godda,NIRANJAN YADAV,M,,GEN,GEN,IND,,,,5647,0.42%,0.68%,1338939,6,831362,0,0,OTHERS
5028,2004,JHARKHAND,Godda,NOOR HASAN,M,,GEN,GEN,SAP,,,,5641,0.42%,0.68%,1338939,7,831362,0,0,OTHERS
5029,2004,JHARKHAND,Godda,AMRENDRA KUMAR PANDIT,M,,GEN,GEN,IND,,,,5633,0.42%,0.68%,1338939,8,831362,0,0,OTHERS
5030,2004,JHARKHAND,Godda,RADHESHYAM VERMA,M,,GEN,GEN,LJNSP,,,,5159,0.39%,0.62%,1338939,9,831362,0,0,UPA
5031,2004,JHARKHAND,Godda,PRADIP KUMAR MISHRA,M,,GEN,GEN,IND,,,,4645,0.35%,0.56%,1338939,10,831362,0,0,OTHERS
5032,2004,JHARKHAND,Godda,SHASHI SAURABH,M,,GEN,GEN,AD,,,,3705,0.28%,0.45%,1338939,11,831362,0,0,OTHERS
5033,2004,JHARKHAND,Godda,LEKHA NAND JHA,M,,GEN,GEN,SP,,,,3631,0.27%,0.44%,1338939,12,831362,0,0,OTHERS
5034,2004,JHARKHAND,Chatra,DHIRENDRA AGARWAL,M,,GEN,GEN,RJD,,,,121464,12.42%,27.89%,978364,1,435516,1,0,UPA
5035,2004,JHARKHAND,Chatra,INDER SINGH NAMDHARI,M,,GEN,GEN,JD(U),,,,102609,10.49%,23.56%,978364,2,435516,0,1,NDA
5036,2004,JHARKHAND,Chatra,NAGMANI,M,,GEN,GEN,BJP,,,,99662,10.19%,22.88%,978364,3,435516,0,0,NDA
5037,2004,JHARKHAND,Chatra,RAMLAL ORAON,M,,GEN,ST,IND,,,,51917,5.31%,11.92%,978364,4,435516,0,0,OTHERS
5038,2004,JHARKHAND,Chatra,SURESH YADAV,M,,GEN,GEN,SP,,,,14317,1.46%,3.29%,978364,5,435516,0,0,OTHERS
5039,2004,JHARKHAND,Chatra,RAMPATI RANJAN,M,,GEN,SC,BSP,,,,11201,1.14%,2.57%,978364,6,435516,0,0,OTHERS
5040,2004,JHARKHAND,Chatra,DR. SITA RAM SINGH,M,,GEN,GEN,IND,,,,8918,0.91%,2.05%,978364,7,435516,0,0,OTHERS
5041,2004,JHARKHAND,Chatra,BIRJU RAM,M,,GEN,SC,CPI(ML)(L),,,,8631,0.88%,1.98%,978364,8,435516,0,0,LEFT FRONT
5042,2004,JHARKHAND,Chatra,RAJ KUMAR SHARMA,M,,GEN,GEN,IND,,,,4098,0.42%,0.94%,978364,9,435516,0,0,OTHERS
5043,2004,JHARKHAND,Chatra,MUNESHWAR SINGH,M,,GEN,GEN,IND,,,,2821,0.29%,0.65%,978364,10,435516,0,0,OTHERS
5044,2004,JHARKHAND,Chatra,ABID ALI,M,,GEN,GEN,IND,,,,2544,0.26%,0.58%,978364,11,435516,0,0,OTHERS
5045,2004,JHARKHAND,Chatra,BHARAT PRASAD SINGH,M,,GEN,GEN,IND,,,,1710,0.17%,0.39%,978364,12,435516,0,0,OTHERS
5046,2004,JHARKHAND,Chatra,BINOD BIHARI,M,,GEN,SC,IND,,,,1496,0.15%,0.34%,978364,13,435516,0,0,OTHERS
5047,2004,JHARKHAND,Chatra,AWADH KISHORE SINGH,M,,GEN,GEN,IND,,,,1461,0.15%,0.34%,978364,14,435516,0,0,OTHERS
5048,2004,JHARKHAND,Chatra,BINDHYACHAL SINGH,M,,GEN,GEN,IND,,,,1435,0.15%,0.33%,978364,15,435516,0,0,OTHERS
5049,2004,JHARKHAND,Chatra,CHAMARI RAM,M,,GEN,GEN,IND,,,,1220,0.12%,0.28%,978364,16,435516,0,0,OTHERS
5050,2004,JHARKHAND,Kodarma,BABULAL MARANDI,M,,GEN,ST,BJP,,,,366656,27.66%,44.40%,1325734,1,825714,1,0,NDA
5051,2004,JHARKHAND,Kodarma,CHAMPA VERMA,F,,GEN,GEN,JMM,,,,211712,15.97%,25.64%,1325734,2,825714,0,1,UPA
5052,2004,JHARKHAND,Kodarma,RAJ KUMAR YADAV,M,,GEN,GEN,CPI(ML)(L),,,,136554,10.30%,16.54%,1325734,3,825714,0,0,LEFT FRONT
5053,2004,JHARKHAND,Kodarma,TILAKDHARI PRASAD SINGH,M,,GEN,GEN,INC,,,,53806,4.06%,6.52%,1325734,4,825714,0,0,UPA
5054,2004,JHARKHAND,Kodarma,MAHESH RAM,M,,GEN,SC,BSP,,,,17053,1.29%,2.07%,1325734,5,825714,0,0,OTHERS
5055,2004,JHARKHAND,Kodarma,RAM BALAK CHOUDHARY,M,,GEN,GEN,IND,,,,14129,1.07%,1.71%,1325734,6,825714,0,0,OTHERS
5056,2004,JHARKHAND,Kodarma,DEO CHARAN DAS,M,,GEN,SC,IND,,,,9215,0.70%,1.12%,1325734,7,825714,0,0,OTHERS
5057,2004,JHARKHAND,Kodarma,KRISHNADEO YADAV,M,,GEN,GEN,SP,,,,5731,0.43%,0.69%,1325734,8,825714,0,0,OTHERS
5058,2004,JHARKHAND,Kodarma,UMESH CHANDRA TRIVEDI,M,,GEN,GEN,JKP,,,,5540,0.42%,0.67%,1325734,9,825714,0,0,OTHERS
5059,2004,JHARKHAND,Kodarma,YOGENDRA KUMAR SINHA,M,,GEN,GEN,IND,,,,5314,0.40%,0.64%,1325734,10,825714,0,0,OTHERS
5060,2004,JHARKHAND,Giridih,TEK LAL MAHTO,M,,GEN,GEN,JMM,,,,350255,26.68%,49.03%,1312691,1,714378,1,0,UPA
5061,2004,JHARKHAND,Giridih,RAVINDRA KUMAR PANDEY,M,,GEN,GEN,BJP,,,,200461,15.27%,28.06%,1312691,2,714378,0,1,NDA
5062,2004,JHARKHAND,Giridih,INDERDEO MAHATO,M,,GEN,GEN,JD(U),,,,81722,6.23%,11.44%,1312691,3,714378,0,0,NDA
5063,2004,JHARKHAND,Giridih,RAJ KISHORE MAHATO,M,,GEN,GEN,AJSU,,,,32284,2.46%,4.52%,1312691,4,714378,0,0,OTHERS
5064,2004,JHARKHAND,Giridih,KAMAL SAHU,M,,GEN,GEN,BSP,,,,13620,1.04%,1.91%,1312691,5,714378,0,0,OTHERS
5065,2004,JHARKHAND,Giridih,SANJAY KUMAR SINGH,M,,GEN,GEN,IND,,,,9810,0.75%,1.37%,1312691,6,714378,0,0,OTHERS
5066,2004,JHARKHAND,Giridih,IBNUL HASAN BASRU,M,,GEN,GEN,CPI(ML)(L),,,,6435,0.49%,0.90%,1312691,7,714378,0,0,LEFT FRONT
5067,2004,JHARKHAND,Giridih,ABHAY KUMAR SINGH,M,,GEN,GEN,SP,,,,5316,0.40%,0.74%,1312691,8,714378,0,0,OTHERS
5068,2004,JHARKHAND,Giridih,SUKHDEO MAHTO,M,,GEN,GEN,RLD,,,,4229,0.32%,0.59%,1312691,9,714378,0,0,OTHERS
5069,2004,JHARKHAND,Giridih,KAILASH CHANDRA MAHTO,M,,GEN,GEN,JKP,,,,3781,0.29%,0.53%,1312691,10,714378,0,0,OTHERS
5070,2004,JHARKHAND,Giridih,KIRAN RAJ,F,,GEN,GEN,LJNSP,,,,3631,0.28%,0.51%,1312691,11,714378,0,0,UPA
5071,2004,JHARKHAND,Giridih,BUDHI NATH TIWARI,M,,GEN,GEN,IND,,,,2834,0.22%,0.40%,1312691,12,714378,0,0,OTHERS
5072,2004,JHARKHAND,Dhanbad,CHANDRA SHEKHAR DUBEY,M,,GEN,GEN,INC,,,,355499,20.32%,37.75%,1749456,1,941755,1,0,UPA
5073,2004,JHARKHAND,Dhanbad,RITA VERMA,F,,GEN,GEN,BJP,,,,236121,13.50%,25.07%,1749456,2,941755,0,1,NDA
5074,2004,JHARKHAND,Dhanbad,A. K. ROY,M,,GEN,GEN,MCO,,,,147470,8.43%,15.66%,1749456,3,941755,0,0,OTHERS
5075,2004,JHARKHAND,Dhanbad,SAMRESH SINGH,M,,GEN,GEN,IND,,,,106234,6.07%,11.28%,1749456,4,941755,0,0,OTHERS
5076,2004,JHARKHAND,Dhanbad,DINA BANDHU SINGH,M,,GEN,GEN,SLP(L),,,,18628,1.06%,1.98%,1749456,5,941755,0,0,OTHERS
5077,2004,JHARKHAND,Dhanbad,DILIP BAURI,M,,GEN,SC,IND,,,,11588,0.66%,1.23%,1749456,6,941755,0,0,OTHERS
5078,2004,JHARKHAND,Dhanbad,PYARE LAL MAHATO,M,,GEN,GEN,IND,,,,8720,0.50%,0.93%,1749456,7,941755,0,0,OTHERS
5079,2004,JHARKHAND,Dhanbad,SHANKAR KUMAR MUKHERJEE,M,,GEN,GEN,IND,,,,8140,0.47%,0.86%,1749456,8,941755,0,0,OTHERS
5080,2004,JHARKHAND,Dhanbad,JAGDISH KEWAT,M,,GEN,GEN,BSP,,,,7712,0.44%,0.82%,1749456,9,941755,0,0,OTHERS
5081,2004,JHARKHAND,Dhanbad,SUNIL BAURI,M,,GEN,SC,IND,,,,7670,0.44%,0.81%,1749456,10,941755,0,0,OTHERS
5082,2004,JHARKHAND,Dhanbad,SWAPAN MUKHERJEE,M,,GEN,GEN,CPI(ML)(L),,,,7497,0.43%,0.80%,1749456,11,941755,0,0,LEFT FRONT
5083,2004,JHARKHAND,Dhanbad,SATYANARAYAN JHA,M,,GEN,GEN,IND,,,,7047,0.40%,0.75%,1749456,12,941755,0,0,OTHERS
5084,2004,JHARKHAND,Dhanbad,MD. YUNUS ANSARI,M,,GEN,GEN,LJNSP,,,,4342,0.25%,0.46%,1749456,13,941755,0,0,UPA
5085,2004,JHARKHAND,Dhanbad,SHAKUNTALA MISHRA,F,,GEN,GEN,SHS,,,,4042,0.23%,0.43%,1749456,14,941755,0,0,NDA
5086,2004,JHARKHAND,Dhanbad,TEKLAL MAHATO,M,,GEN,GEN,IND,,,,2460,0.14%,0.26%,1749456,15,941755,0,0,OTHERS
5087,2004,JHARKHAND,Dhanbad,C. P. PANDEY,M,,GEN,GEN,IND,,,,2338,0.13%,0.25%,1749456,16,941755,0,0,OTHERS
5088,2004,JHARKHAND,Dhanbad,MILONI MADI,F,,GEN,ST,IND,,,,2090,0.12%,0.22%,1749456,17,941755,0,0,OTHERS
5089,2004,JHARKHAND,Dhanbad,ISHWAR LAL MAHATO,M,,GEN,GEN,IND,,,,2019,0.12%,0.21%,1749456,18,941755,0,0,OTHERS
5090,2004,JHARKHAND,Dhanbad,MUNSI HEMBRAM,M,,GEN,ST,IND,,,,1861,0.11%,0.20%,1749456,19,941755,0,0,OTHERS
5091,2004,JHARKHAND,Ranchi,SUBODH KANT SAHAY,M,,GEN,GEN,INC,,,,284035,20.59%,40.79%,1379179,1,696366,1,0,UPA
5092,2004,JHARKHAND,Ranchi,RAM TAHAL CHOUDHARY,M,,GEN,GEN,BJP,,,,268614,19.48%,38.57%,1379179,2,696366,0,1,NDA
5093,2004,JHARKHAND,Ranchi,BANDHU TIRKY,M,,GEN,ST,IND,,,,52380,3.80%,7.52%,1379179,3,696366,0,0,OTHERS
5094,2004,JHARKHAND,Ranchi,RAJENDRA SINGH MUNDA,M,,GEN,ST,CPM,,,,37688,2.73%,5.41%,1379179,4,696366,0,0,LEFT FRONT
5095,2004,JHARKHAND,Ranchi,RAJESH KUMAR,M,,GEN,GEN,IND,,,,11616,0.84%,1.67%,1379179,5,696366,0,0,OTHERS
5096,2004,JHARKHAND,Ranchi,SAMIM AKHTAR KAMAL,M,,GEN,GEN,BSP,,,,7116,0.52%,1.02%,1379179,6,696366,0,0,OTHERS
5097,2004,JHARKHAND,Ranchi,CHINTA MANI MAHTO,M,,GEN,GEN,IND,,,,5450,0.40%,0.78%,1379179,7,696366,0,0,OTHERS
5098,2004,JHARKHAND,Ranchi,ALI RAJA ZAIDI,M,,GEN,GEN,SP,,,,5179,0.38%,0.74%,1379179,8,696366,0,0,OTHERS
5099,2004,JHARKHAND,Ranchi,KHUDI RAM MUNDA,M,,GEN,GEN,CPI(ML)(L),,,,3787,0.27%,0.54%,1379179,9,696366,0,0,LEFT FRONT
5100,2004,JHARKHAND,Ranchi,ARUN TIWARI,M,,GEN,GEN,IND,,,,2947,0.21%,0.42%,1379179,10,696366,0,0,OTHERS
5101,2004,JHARKHAND,Ranchi,SONA RAM MUNDA,M,,GEN,ST,IND,,,,2326,0.17%,0.33%,1379179,11,696366,0,0,OTHERS
5102,2004,JHARKHAND,Ranchi,SANJAY KUMAR GUPTA,M,,GEN,GEN,IND,,,,2256,0.16%,0.32%,1379179,12,696366,0,0,OTHERS
5103,2004,JHARKHAND,Ranchi,RAJA RAM PANDIT,M,,GEN,GEN,NLP,,,,2187,0.16%,0.31%,1379179,13,696366,0,0,OTHERS
5104,2004,JHARKHAND,Ranchi,ANJANI PANDEY,M,,GEN,GEN,IND,,,,2044,0.15%,0.29%,1379179,14,696366,0,0,OTHERS
5105,2004,JHARKHAND,Ranchi,ABHAY KUMAR,M,,GEN,GEN,IND,,,,1869,0.14%,0.27%,1379179,15,696366,0,0,OTHERS
