id,year,statename,pcname,candidate,sex,age,PC Type,category,party,symbol,general,postal,total,overelectors,overpolled,electors,rank,polled,win,runner,alliance
4237,1999,WEST BENGAL,Balurghat,Subhash Ch. Barman,M,,SC,,BJP,,,,312748,28.24%,36.73%,1107468,2,851433,0,1,NDA
4238,1999,WEST BENGAL,Balurghat,Bikash Barman,M,,SC,,INC,,,,143034,12.92%,16.80%,1107468,3,851433,0,0,CONGRESS
4239,1999,WEST BENGAL,Balurghat,Gour Barman,M,,SC,,IND,,,,4986,0.45%,0.59%,1107468,4,851433,0,0,OTHERS
4240,1999,WEST BENGAL,Balurghat,Biswanath Barman,M,,SC,,BSP,,,,4461,0.40%,0.52%,1107468,5,851433,0,0,OTHERS
4241,1999,WEST BENGAL,Malda,Abul Barkat Ataul Ghani Khan Choudhury,M,,GEN,,INC,,,,325833,31.11%,39.75%,1047279,1,819770,1,0,CONGRESS
4242,1999,WEST BENGAL,Malda,Sailen Sarkar,M,,GEN,,CPM,,,,301280,28.77%,36.75%,1047279,2,819770,0,1,OTHERS
4243,1999,WEST BENGAL,Malda,Muzaffar Khan,M,,GEN,,BJP,,,,172575,16.48%,21.05%,1047279,3,819770,0,0,NDA
4244,1999,WEST BENGAL,Malda,Budhrai Kisku,M,,GEN,,JMM,,,,2928,0.28%,0.36%,1047279,4,819770,0,0,OTHERS
4245,1999,WEST BENGAL,Malda,Biswanath Guha,M,,GEN,,IND,,,,1981,0.19%,0.24%,1047279,5,819770,0,0,OTHERS
4246,1999,WEST BENGAL,Malda,Ataur Rahaman,M,,GEN,,IND,,,,1228,0.12%,0.15%,1047279,6,819770,0,0,OTHERS
4247,1999,WEST BENGAL,Malda,Nani Gopal Sarkar,M,,GEN,,IND,,,,1027,0.10%,0.13%,1047279,7,819770,0,0,OTHERS
4248,1999,WEST BENGAL,Malda,Md. Nekmuddin,M,,GEN,,MUL,,,,872,0.08%,0.11%,1047279,8,819770,0,0,OTHERS
4249,1999,WEST BENGAL,Malda,Aanjur Islam,M,,GEN,,IND,,,,790,0.08%,0.10%,1047279,9,819770,0,0,OTHERS
4250,1999,WEST BENGAL,Malda,Dr. Libias Mondal,M,,GEN,,IND,,,,630,0.06%,0.08%,1047279,10,819770,0,0,OTHERS
4251,1999,WEST BENGAL,Malda,Helarious Mardi,M,,GEN,,IND,,,,630,0.06%,0.08%,1047279,11,819770,0,0,OTHERS
4252,1999,WEST BENGAL,Malda,Ahejuddin Khan,M,,GEN,,JD(S),,,,422,0.04%,0.05%,1047279,12,819770,0,0,OTHERS
4253,1999,WEST BENGAL,Jangipur,Abul Hasnat Khan,M,,GEN,,CPM,,,,352580,32.43%,44.87%,1087203,1,785797,1,0,OTHERS
4254,1999,WEST BENGAL,Jangipur,Mainul Haque,M,,GEN,,INC,,,,291263,26.79%,37.07%,1087203,2,785797,0,1,CONGRESS
4255,1999,WEST BENGAL,Jangipur,Syed Mustaque Murshed,M,,GEN,,AITC,,,,120770,11.11%,15.37%,1087203,3,785797,0,0,NDA
4256,1999,WEST BENGAL,Jangipur,Dwarika Nath Das,M,,GEN,,IND,,,,6074,0.56%,0.77%,1087203,4,785797,0,0,OTHERS
4257,1999,WEST BENGAL,Jangipur,Utpal Majumdar,M,,GEN,,NCP,,,,2339,0.22%,0.30%,1087203,5,785797,0,0,OTHERS
4258,1999,WEST BENGAL,Jangipur,Alam Khairul,M,,GEN,,BSP,,,,1857,0.17%,0.24%,1087203,6,785797,0,0,OTHERS
4259,1999,WEST BENGAL,Jangipur,Mihir Kumar Das,M,,GEN,,IND,,,,610,0.06%,0.08%,1087203,7,785797,0,0,OTHERS
4260,1999,WEST BENGAL,Murshidabad,Moinul Hassan,M,,GEN,,CPM,,,,391366,33.37%,46.81%,1172830,1,836120,1,0,OTHERS
4261,1999,WEST BENGAL,Murshidabad,Mannan Hossain,M,,GEN,,INC,,,,268006,22.85%,32.05%,1172830,2,836120,0,1,CONGRESS
4262,1999,WEST BENGAL,Murshidabad,Sagir Hossain,M,,GEN,,AITC,,,,142275,12.13%,17.02%,1172830,3,836120,0,0,NDA
4263,1999,WEST BENGAL,Murshidabad,Khadija Banu,F,,GEN,,IND,,,,11773,1.00%,1.41%,1172830,4,836120,0,0,OTHERS
4264,1999,WEST BENGAL,Murshidabad,Moulana Md. Abdul Bari,M,,GEN,,MUL,,,,6220,0.53%,0.74%,1172830,5,836120,0,0,OTHERS
4265,1999,WEST BENGAL,Murshidabad,Sandhya Mandal,F,,GEN,,BSP,,,,3289,0.28%,0.39%,1172830,6,836120,0,0,OTHERS
4266,1999,WEST BENGAL,Murshidabad,Nripendra Nath Mandal,M,,GEN,,IND,,,,2178,0.19%,0.26%,1172830,7,836120,0,0,OTHERS
4267,1999,WEST BENGAL,Murshidabad,Hasrat Ali Mandal,M,,GEN,,IND,,,,921,0.08%,0.11%,1172830,8,836120,0,0,OTHERS
4268,1999,WEST BENGAL,Murshidabad,Uttam Halder,M,,GEN,,IND,,,,859,0.07%,0.10%,1172830,9,836120,0,0,OTHERS
4269,1999,WEST BENGAL,Murshidabad,Rezwan Meerza,M,,GEN,,IND,,,,508,0.04%,0.06%,1172830,10,836120,0,0,OTHERS
4270,1999,WEST BENGAL,Berhampore,Adhir Ranjan Chowdhury,M,,GEN,,INC,,,,434073,35.80%,46.29%,1212554,1,937646,1,0,CONGRESS
4271,1999,WEST BENGAL,Berhampore,Pramothes Mukherjee,M,,GEN,,RSP,,,,338682,27.93%,36.12%,1212554,2,937646,0,1,OTHERS
4272,1999,WEST BENGAL,Berhampore,Colonel (Retd.) Sabyasachi Bagchi,M,,GEN,,BJP,,,,134569,11.10%,14.35%,1212554,3,937646,0,0,NDA
4273,1999,WEST BENGAL,Berhampore,Jyotirmoy Thakur,M,,GEN,,IND,,,,8948,0.74%,0.95%,1212554,4,937646,0,0,OTHERS
4274,1999,WEST BENGAL,Berhampore,Nurul Islam,M,,GEN,,MUL,,,,3618,0.30%,0.39%,1212554,5,937646,0,0,OTHERS
4275,1999,WEST BENGAL,Berhampore,Siddhartha Chatterjee,M,,GEN,,IND,,,,2679,0.22%,0.29%,1212554,6,937646,0,0,OTHERS
4276,1999,WEST BENGAL,Berhampore,Sunil Kumar Mandal,M,,GEN,,BSP,,,,1066,0.09%,0.11%,1212554,7,937646,0,0,OTHERS
4277,1999,WEST BENGAL,Berhampore,Kanan Kumar Saha,M,,GEN,,IND,,,,911,0.08%,0.10%,1212554,8,937646,0,0,OTHERS
4278,1999,WEST BENGAL,Berhampore,Sadhan Roy,M,,GEN,,IND,,,,881,0.07%,0.09%,1212554,9,937646,0,0,OTHERS
4279,1999,WEST BENGAL,Berhampore,Santosh Majhi,M,,GEN,,IND,,,,745,0.06%,0.08%,1212554,10,937646,0,0,OTHERS
4280,1999,WEST BENGAL,Berhampore,Anarul Haque Malitha,M,,GEN,,IND,,,,203,0.02%,0.02%,1212554,11,937646,0,0,OTHERS
4281,1999,WEST BENGAL,Krishnagar,Satyabrata Mookherjee,M,,GEN,,BJP,,,,366954,33.84%,43.40%,1084449,1,845489,1,0,NDA
4282,1999,WEST BENGAL,Krishnagar,Dilip Chakraborty,M,,GEN,,CPM,,,,344720,31.79%,40.77%,1084449,2,845489,0,1,OTHERS
4283,1999,WEST BENGAL,Krishnagar,Ashim Saha,M,,GEN,,INC,,,,106137,9.79%,12.55%,1084449,3,845489,0,0,CONGRESS
4284,1999,WEST BENGAL,Krishnagar,Biman Biswas,M,,GEN,,CPI(ML)(L),,,,8085,0.75%,0.96%,1084449,4,845489,0,0,OTHERS
4285,1999,WEST BENGAL,Krishnagar,Sk. Khodabox,M,,GEN,,IND,,,,5548,0.51%,0.66%,1084449,5,845489,0,0,OTHERS
4286,1999,WEST BENGAL,Krishnagar,Jaforulla Molla,M,,GEN,,IND,,,,3483,0.32%,0.41%,1084449,6,845489,0,0,OTHERS
4287,1999,WEST BENGAL,Krishnagar,Amal Kumar Mondal,M,,GEN,,BSP,,,,2497,0.23%,0.30%,1084449,7,845489,0,0,OTHERS
4288,1999,WEST BENGAL,Nabadwip,Ananda Mohan Biswas,M,,SC,,AITC,,,,459319,34.79%,45.28%,1320358,1,1014379,1,0,NDA
4289,1999,WEST BENGAL,Nabadwip,Asim Bala,M,,SC,,CPM,,,,420184,31.82%,41.42%,1320358,2,1014379,0,1,OTHERS
4290,1999,WEST BENGAL,Nabadwip,Biswas Shashanka Shekhor,M,,SC,,INC,,,,108464,8.21%,10.69%,1320358,3,1014379,0,0,CONGRESS
4291,1999,WEST BENGAL,Nabadwip,Susil Kumar Sarkar,M,,SC,,BSP,,,,8775,0.66%,0.87%,1320358,4,1014379,0,0,OTHERS
4292,1999,WEST BENGAL,Nabadwip,Jiban Kabiraj,M,,SC,,CPI(ML)(L),,,,3532,0.27%,0.35%,1320358,5,1014379,0,0,OTHERS
4293,1999,WEST BENGAL,Nabadwip,Madhu Sudan Mondal,M,,SC,,IND,,,,1149,0.09%,0.11%,1320358,6,1014379,0,0,OTHERS
4294,1999,WEST BENGAL,Nabadwip,Satyendra Nath Mondal,M,,SC,,IND,,,,334,0.03%,0.03%,1320358,7,1014379,0,0,OTHERS
4295,1999,WEST BENGAL,Nabadwip,Dina Bandhu Biswas,M,,SC,,IND,,,,327,0.02%,0.03%,1320358,8,1014379,0,0,OTHERS
4296,1999,WEST BENGAL,Barasat,Dr.Ranjit Kumar Panja,M,,GEN,,AITC,,,,518520,39.79%,49.69%,1303217,1,1043590,1,0,NDA
4297,1999,WEST BENGAL,Barasat,Saral Deb,M,,GEN,,FBL,,,,421620,32.35%,40.40%,1303217,2,1043590,0,1,OTHERS
4298,1999,WEST BENGAL,Barasat,Ghosal Debi,M,,GEN,,INC,,,,76751,5.89%,7.35%,1303217,3,1043590,0,0,CONGRESS
4299,1999,WEST BENGAL,Barasat,Manoj Howlader,M,,GEN,,BSP,,,,8874,0.68%,0.85%,1303217,4,1043590,0,0,OTHERS
4300,1999,WEST BENGAL,Barasat,Sankar Ghosh,M,,GEN,,IND,,,,2878,0.22%,0.28%,1303217,5,1043590,0,0,OTHERS
4301,1999,WEST BENGAL,Barasat,Panchu Gopal Munda,M,,GEN,,AMB,,,,1236,0.09%,0.12%,1303217,6,1043590,0,0,OTHERS
4302,1999,WEST BENGAL,Barasat,Mostafijur Rahaman,M,,GEN,,IND,,,,650,0.05%,0.06%,1303217,7,1043590,0,0,OTHERS
4303,1999,WEST BENGAL,Barasat,Jagat Narayan Srivastava,M,,GEN,,IND,,,,581,0.04%,0.06%,1303217,8,1043590,0,0,OTHERS
4304,1999,WEST BENGAL,Barasat,Shyamal Chandra Das,M,,GEN,,IND,,,,175,0.01%,0.02%,1303217,9,1043590,0,0,OTHERS
4305,1999,WEST BENGAL,Basirhat,Ajoy Chakraborty,M,,GEN,,CPI,,,,407903,38.08%,47.06%,1071134,1,866835,1,0,OTHERS
4306,1999,WEST BENGAL,Basirhat,M. Nuruzzaman,M,,GEN,,AITC,,,,325316,30.37%,37.53%,1071134,2,866835,0,1,NDA
4307,1999,WEST BENGAL,Basirhat,Abu Tayeb M. Moazam Hossin,M,,GEN,,INC,,,,118612,11.07%,13.68%,1071134,3,866835,0,0,CONGRESS
4308,1999,WEST BENGAL,Basirhat,Md. Sahadat Ali,M,,GEN,,MUL,,,,2417,0.23%,0.28%,1071134,4,866835,0,0,OTHERS
4309,1999,WEST BENGAL,Basirhat,Arun Ghosh,M,,GEN,,IND,,,,2047,0.19%,0.24%,1071134,5,866835,0,0,OTHERS
4310,1999,WEST BENGAL,Joynagar,Sanat Kumar Mondal,M,,SC,,RSP,,,,396383,35.49%,48.58%,1116858,1,815915,1,0,OTHERS
4311,1999,WEST BENGAL,Joynagar,Krishna Pada  Majumder,M,,SC,,BJP,,,,284082,25.44%,34.82%,1116858,2,815915,0,1,NDA
4312,1999,WEST BENGAL,Joynagar,Renu Pada Halder,M,,SC,,IND,,,,74016,6.63%,9.07%,1116858,3,815915,0,0,OTHERS
4313,1999,WEST BENGAL,Joynagar,Jagat Pada Sanpui,M,,SC,,INC,,,,46173,4.13%,5.66%,1116858,4,815915,0,0,CONGRESS
4314,1999,WEST BENGAL,Joynagar,Vivek Sonkar,M,,SC,,IND,,,,1446,0.13%,0.18%,1116858,5,815915,0,0,OTHERS
4315,1999,WEST BENGAL,Joynagar,Subhas Mondal,M,,SC,,IND,,,,429,0.04%,0.05%,1116858,6,815915,0,0,OTHERS
4316,1999,WEST BENGAL,Mathurapur,Radhika Ranjan Pramanik,M,,SC,,CPM,,,,382962,35.57%,46.20%,1076730,1,828886,1,0,OTHERS
4317,1999,WEST BENGAL,Mathurapur,Gobinda Chandra Naskar,M,,SC,,AITC,,,,331237,30.76%,39.96%,1076730,2,828886,0,1,NDA
4318,1999,WEST BENGAL,Mathurapur,Monoranjan Halder,M,,SC,,INC,,,,89719,8.33%,10.82%,1076730,3,828886,0,0,CONGRESS
4319,1999,WEST BENGAL,Mathurapur,Prahlad Kumar Purkait,M,,SC,,IND,,,,14691,1.36%,1.77%,1076730,4,828886,0,0,OTHERS
4320,1999,WEST BENGAL,Diamond Harbour,Samik Lahiri,M,,GEN,,CPM,,,,402761,35.43%,46.93%,1136879,1,858209,1,0,OTHERS
4321,1999,WEST BENGAL,Diamond Harbour,Sardar Amjad Ali,M,,GEN,,AITC,,,,331598,29.17%,38.64%,1136879,2,858209,0,1,NDA
4322,1999,WEST BENGAL,Diamond Harbour,Sk Daulat Ali,M,,GEN,,INC,,,,106344,9.35%,12.39%,1136879,3,858209,0,0,CONGRESS
4323,1999,WEST BENGAL,Diamond Harbour,Kishor Kumar Ghosh,M,,GEN,,IND,,,,1165,0.10%,0.14%,1136879,4,858209,0,0,OTHERS
4324,1999,WEST BENGAL,Diamond Harbour,Gopal Roy Safai,M,,GEN,,IND,,,,1088,0.10%,0.13%,1136879,5,858209,0,0,OTHERS
4325,1999,WEST BENGAL,Diamond Harbour,Bitan Mondal,M,,GEN,,IND,,,,814,0.07%,0.09%,1136879,6,858209,0,0,OTHERS
4326,1999,WEST BENGAL,Diamond Harbour,Bechu Mondal,M,,GEN,,IND,,,,572,0.05%,0.07%,1136879,7,858209,0,0,OTHERS
4327,1999,WEST BENGAL,Jadavpur,Krishna Bose,F,,GEN,,AITC,,,,485366,34.58%,48.28%,1403413,1,1005286,1,0,NDA
4328,1999,WEST BENGAL,Jadavpur,Kanti Ganguly,M,,GEN,,CPM,,,,418601,29.83%,41.64%,1403413,2,1005286,0,1,OTHERS
4329,1999,WEST BENGAL,Jadavpur,Dr. Maya Ghose,F,,GEN,,INC,,,,79672,5.68%,7.93%,1403413,3,1005286,0,0,CONGRESS
4330,1999,WEST BENGAL,Jadavpur,Tapan Roy Chowdhury,M,,GEN,,IND,,,,3528,0.25%,0.35%,1403413,4,1005286,0,0,OTHERS
4331,1999,WEST BENGAL,Jadavpur,Asalata Majumder,F,,GEN,,BSP,,,,1810,0.13%,0.18%,1403413,5,1005286,0,0,OTHERS
4332,1999,WEST BENGAL,Jadavpur,Ram Chandra Kayal,M,,GEN,,IND,,,,964,0.07%,0.10%,1403413,6,1005286,0,0,OTHERS
4333,1999,WEST BENGAL,Jadavpur,Jiban Bairagi,M,,GEN,,IND,,,,748,0.05%,0.07%,1403413,7,1005286,0,0,OTHERS
4334,1999,WEST BENGAL,Jadavpur,Nuton Mondal,F,,GEN,,IND,,,,509,0.04%,0.05%,1403413,8,1005286,0,0,OTHERS
4335,1999,WEST BENGAL,Barrackpore,Tarit Baran Topdar,M,,GEN,,CPM,,,,399269,38.38%,47.24%,1040220,1,845189,1,0,OTHERS
4336,1999,WEST BENGAL,Barrackpore,Jayanta Bhattacharya,M,,GEN,,AITC,,,,358494,34.46%,42.42%,1040220,2,845189,0,1,NDA
4337,1999,WEST BENGAL,Barrackpore,Ashok Sukla,M,,GEN,,INC,,,,59732,5.74%,7.07%,1040220,3,845189,0,0,CONGRESS
4338,1999,WEST BENGAL,Barrackpore,Parimal Kanti Ray,M,,GEN,,BSP,,,,3498,0.34%,0.41%,1040220,4,845189,0,0,OTHERS
4339,1999,WEST BENGAL,Barrackpore,Anupam Dutta,M,,GEN,,IND,,,,3373,0.32%,0.40%,1040220,5,845189,0,0,OTHERS
4340,1999,WEST BENGAL,Barrackpore,Meena Pal,F,,GEN,,CPI(ML)(L),,,,2186,0.21%,0.26%,1040220,6,845189,0,0,OTHERS
4341,1999,WEST BENGAL,Barrackpore,Ashoke Bairia,M,,GEN,,IND,,,,1606,0.15%,0.19%,1040220,7,845189,0,0,OTHERS
4342,1999,WEST BENGAL,Barrackpore,Swapan Biswas,M,,GEN,,IND,,,,1153,0.11%,0.14%,1040220,8,845189,0,0,OTHERS
4343,1999,WEST BENGAL,Barrackpore,Rayazuddin Ahmed,M,,GEN,,NCP,,,,716,0.07%,0.08%,1040220,9,845189,0,0,OTHERS
4344,1999,WEST BENGAL,Barrackpore,Nirmal Gopal Chatterjee,M,,GEN,,IND,,,,692,0.07%,0.08%,1040220,10,845189,0,0,OTHERS
4345,1999,WEST BENGAL,Dum Dum,Tapan Sikdar,M,,GEN,,BJP,,,,614471,38.45%,50.79%,1598044,1,1209926,1,0,NDA
4346,1999,WEST BENGAL,Dum Dum,Anil Bhattacharya,M,,GEN,,CPM,,,,479910,30.03%,39.66%,1598044,2,1209926,0,1,OTHERS
4347,1999,WEST BENGAL,Dum Dum,Ramesh Bhattacharjee,M,,GEN,,INC,,,,85648,5.36%,7.08%,1598044,3,1209926,0,0,CONGRESS
4348,1999,WEST BENGAL,Dum Dum,Bimal Krishna  Biswas,M,,GEN,,BSP,,,,4848,0.30%,0.40%,1598044,4,1209926,0,0,OTHERS
4349,1999,WEST BENGAL,Dum Dum,Manas Chakraborty,M,,GEN,,IND,,,,1862,0.12%,0.15%,1598044,5,1209926,0,0,OTHERS
4350,1999,WEST BENGAL,Dum Dum,Suryya Ray,M,,GEN,,NCP,,,,1658,0.10%,0.14%,1598044,6,1209926,0,0,OTHERS
4351,1999,WEST BENGAL,Dum Dum,Prabir Ghosal,M,,GEN,,IND,,,,956,0.06%,0.08%,1598044,7,1209926,0,0,OTHERS
4352,1999,WEST BENGAL,Dum Dum,Ajit Nandi,M,,GEN,,IND,,,,945,0.06%,0.08%,1598044,8,1209926,0,0,OTHERS
4353,1999,WEST BENGAL,Dum Dum,Saikat  Nayak,M,,GEN,,IND,,,,816,0.05%,0.07%,1598044,9,1209926,0,0,OTHERS
4354,1999,WEST BENGAL,Calcutta North West,Sudip Bandyopadhyay,M,,GEN,,AITC,,,,206684,29.36%,46.55%,704009,1,444043,1,0,NDA
4355,1999,WEST BENGAL,Calcutta North West,Rajdeo Goala,M,,GEN,,CPM,,,,112514,15.98%,25.34%,704009,2,444043,0,1,OTHERS
4356,1999,WEST BENGAL,Calcutta North West,Siddhartha Sankar Ray,M,,GEN,,INC,,,,106430,15.12%,23.97%,704009,3,444043,0,0,CONGRESS
4357,1999,WEST BENGAL,Calcutta North West,Sasanka Saha,M,,GEN,,IND,,,,3888,0.55%,0.88%,704009,4,444043,0,0,OTHERS
4358,1999,WEST BENGAL,Calcutta North West,Masarrat Begum,F,,GEN,,JD(S),,,,3076,0.44%,0.69%,704009,5,444043,0,0,OTHERS
4359,1999,WEST BENGAL,Calcutta North West,Asiruddin,M,,GEN,,RJD,,,,2602,0.37%,0.59%,704009,6,444043,0,0,CONGRESS
4360,1999,WEST BENGAL,Calcutta North West,Purna Chandra Ghosh,M,,GEN,,IND,,,,1914,0.27%,0.43%,704009,7,444043,0,0,OTHERS
4361,1999,WEST BENGAL,Calcutta North West,Narayan Saha,M,,GEN,,IND,,,,1857,0.26%,0.42%,704009,8,444043,0,0,OTHERS
4362,1999,WEST BENGAL,Calcutta North West,Pradyut Saha,M,,GEN,,IND,,,,1173,0.17%,0.26%,704009,9,444043,0,0,OTHERS
4363,1999,WEST BENGAL,Calcutta North West,Indranil Coomar,M,,GEN,,IND,,,,1141,0.16%,0.26%,704009,10,444043,0,0,OTHERS
4364,1999,WEST BENGAL,Calcutta North West,Parimal Biswas,M,,GEN,,JP,,,,1017,0.14%,0.23%,704009,11,444043,0,0,OTHERS
4365,1999,WEST BENGAL,Calcutta North West,Imtiaz Alam(Fahim),M,,GEN,,IND,,,,626,0.09%,0.14%,704009,12,444043,0,0,OTHERS
4366,1999,WEST BENGAL,Calcutta North West,Bihari Lal Thalia,M,,GEN,,IND,,,,564,0.08%,0.13%,704009,13,444043,0,0,OTHERS
4367,1999,WEST BENGAL,Calcutta North East,Ajit Kumar Panja,M,,GEN,,AITC,,,,297491,32.17%,45.16%,924613,1,658740,1,0,NDA
4368,1999,WEST BENGAL,Calcutta North East,Md. Salim,M,,GEN,,CPM,,,,255917,27.68%,38.85%,924613,2,658740,0,1,OTHERS
4369,1999,WEST BENGAL,Calcutta North East,Tapas Roy,M,,GEN,,INC,,,,84516,9.14%,12.83%,924613,3,658740,0,0,CONGRESS
4370,1999,WEST BENGAL,Calcutta North East,Sukhen Dolui,M,,GEN,,IND,,,,5282,0.57%,0.80%,924613,4,658740,0,0,OTHERS
4371,1999,WEST BENGAL,Calcutta North East,Bali Karan Kori,M,,GEN,,BSP,,,,4448,0.48%,0.68%,924613,5,658740,0,0,OTHERS
4372,1999,WEST BENGAL,Calcutta North East,Md. Salim,M,,GEN,,IND,,,,3893,0.42%,0.59%,924613,6,658740,0,0,OTHERS
4373,1999,WEST BENGAL,Calcutta North East,Md. Ghaus Ali,M,,GEN,,SP,,,,3267,0.35%,0.50%,924613,7,658740,0,0,OTHERS
4374,1999,WEST BENGAL,Calcutta North East,Ashim Kumar Saha,M,,GEN,,IND,,,,2143,0.23%,0.33%,924613,8,658740,0,0,OTHERS
4375,1999,WEST BENGAL,Calcutta North East,Samar Das,M,,GEN,,IND,,,,1674,0.18%,0.25%,924613,9,658740,0,0,OTHERS
4376,1999,WEST BENGAL,Calcutta South,Mamata Banerjee,F,,GEN,,AITC,,,,469103,39.01%,58.25%,1202607,1,805268,1,0,NDA
4377,1999,WEST BENGAL,Calcutta South,Subhankar Chakraborty,M,,GEN,,CPM,,,,255095,21.21%,31.68%,1202607,2,805268,0,1,OTHERS
4378,1999,WEST BENGAL,Calcutta South,Partha Roy Chowdhury,M,,GEN,,INC,,,,51735,4.30%,6.42%,1202607,3,805268,0,0,CONGRESS
4379,1999,WEST BENGAL,Calcutta South,Dr. Partha Sarathi Ghosh,M,,GEN,,CPI(ML)(L),,,,6186,0.51%,0.77%,1202607,4,805268,0,0,OTHERS
4380,1999,WEST BENGAL,Calcutta South,Md. Shahabuddin,M,,GEN,,BSP,,,,6091,0.51%,0.76%,1202607,5,805268,0,0,OTHERS
4381,1999,WEST BENGAL,Calcutta South,Ranjan Kumar Das,M,,GEN,,IND,,,,5841,0.49%,0.73%,1202607,6,805268,0,0,OTHERS
4382,1999,WEST BENGAL,Calcutta South,Murari Mohon Ghosh,M,,GEN,,IND,,,,4512,0.38%,0.56%,1202607,7,805268,0,0,OTHERS
4383,1999,WEST BENGAL,Calcutta South,Priya Nath Banerjee,M,,GEN,,IND,,,,2740,0.23%,0.34%,1202607,8,805268,0,0,OTHERS
4384,1999,WEST BENGAL,Calcutta South,Kabita Mukherjee,F,,GEN,,IND,,,,2160,0.18%,0.27%,1202607,9,805268,0,0,OTHERS
4385,1999,WEST BENGAL,Calcutta South,Bandana Biswas,F,,GEN,,IND,,,,1658,0.14%,0.21%,1202607,10,805268,0,0,OTHERS
4386,1999,WEST BENGAL,Howrah,Swadesh Chakraborty,M,,GEN,,CPM,,,,490537,35.50%,49.28%,1381960,1,995422,1,0,OTHERS
4387,1999,WEST BENGAL,Howrah,Dr. Kakoli Ghosh Dastidar,F,,GEN,,AITC,,,,387088,28.01%,38.89%,1381960,2,995422,0,1,NDA
4388,1999,WEST BENGAL,Howrah,Dr.Subhash Chandra Bandyopadhyay,M,,GEN,,INC,,,,90592,6.56%,9.10%,1381960,3,995422,0,0,CONGRESS
4389,1999,WEST BENGAL,Howrah,Astogopal Mondal,M,,GEN,,IND,,,,3214,0.23%,0.32%,1381960,4,995422,0,0,OTHERS
4390,1999,WEST BENGAL,Howrah,Bijay Kumar Singh,M,,GEN,,SP,,,,2952,0.21%,0.30%,1381960,5,995422,0,0,OTHERS
4391,1999,WEST BENGAL,Howrah,Ram Bilas Prasad,M,,GEN,,BSP,,,,1605,0.12%,0.16%,1381960,6,995422,0,0,OTHERS
4392,1999,WEST BENGAL,Howrah,Ashok Kumar Agarwal,M,,GEN,,RJD,,,,908,0.07%,0.09%,1381960,7,995422,0,0,CONGRESS
4393,1999,WEST BENGAL,Howrah,Bechan Lal Chaudhury,M,,GEN,,IND,,,,869,0.06%,0.09%,1381960,8,995422,0,0,OTHERS
4394,1999,WEST BENGAL,Howrah,Shyam Bihari Singh,M,,GEN,,JD(S),,,,824,0.06%,0.08%,1381960,9,995422,0,0,OTHERS
4395,1999,WEST BENGAL,Howrah,Bijay Singh,M,,GEN,,IND,,,,729,0.05%,0.07%,1381960,10,995422,0,0,OTHERS
4396,1999,WEST BENGAL,Howrah,Debendra Kumar Sonkar,M,,GEN,,IND,,,,468,0.03%,0.05%,1381960,11,995422,0,0,OTHERS
4397,1999,WEST BENGAL,Howrah,Asoke Roy,M,,GEN,,IND,,,,438,0.03%,0.04%,1381960,12,995422,0,0,OTHERS
4398,1999,WEST BENGAL,Howrah,Ranjit Chatterjee,M,,GEN,,IND,,,,271,0.02%,0.03%,1381960,13,995422,0,0,OTHERS
4399,1999,WEST BENGAL,Howrah,Samar Mondal,M,,GEN,,IND,,,,200,0.01%,0.02%,1381960,14,995422,0,0,OTHERS
4400,1999,WEST BENGAL,Howrah,Prasanta Kumar Mahato,M,,GEN,,IND,,,,196,0.01%,0.02%,1381960,15,995422,0,0,OTHERS
4401,1999,WEST BENGAL,Howrah,Rajendra Prasad,M,,GEN,,NCP,,,,195,0.01%,0.02%,1381960,16,995422,0,0,OTHERS
4402,1999,WEST BENGAL,Howrah,Shekh Alauddin Raj,M,,GEN,,IND,,,,193,0.01%,0.02%,1381960,17,995422,0,0,OTHERS
4403,1999,WEST BENGAL,Howrah,Sushil Bagani,M,,GEN,,IND,,,,120,0.01%,0.01%,1381960,18,995422,0,0,OTHERS
4404,1999,WEST BENGAL,Uluberia,Hannan Mollah,M,,GEN,,CPM,,,,399397,36.27%,48.77%,1101065,1,818915,1,0,OTHERS
4405,1999,WEST BENGAL,Uluberia,Dr. Sudipta Roy,M,,GEN,,AITC,,,,331820,30.14%,40.52%,1101065,2,818915,0,1,NDA
4406,1999,WEST BENGAL,Uluberia,Sisir Kumar Sen,M,,GEN,,INC,,,,71978,6.54%,8.79%,1101065,3,818915,0,0,CONGRESS
4407,1999,WEST BENGAL,Uluberia,Nirmal Ghosh,M,,GEN,,JP,,,,1445,0.13%,0.18%,1101065,4,818915,0,0,OTHERS
4408,1999,WEST BENGAL,Uluberia,Biplob Chakraborty,M,,GEN,,IND,,,,1360,0.12%,0.17%,1101065,5,818915,0,0,OTHERS
4409,1999,WEST BENGAL,Uluberia,Bablu Deyashi,M,,GEN,,IND,,,,748,0.07%,0.09%,1101065,6,818915,0,0,OTHERS
4410,1999,WEST BENGAL,Uluberia,Sankar Mazumder,M,,GEN,,IND,,,,600,0.05%,0.07%,1101065,7,818915,0,0,OTHERS
4411,1999,WEST BENGAL,Uluberia,Sushil Bangal,M,,GEN,,IND,,,,553,0.05%,0.07%,1101065,8,818915,0,0,OTHERS
4412,1999,WEST BENGAL,Uluberia,Jayanta Dolui,M,,GEN,,IND,,,,377,0.03%,0.05%,1101065,9,818915,0,0,OTHERS
